Time (sec),Water Level (ft),Water Flowrate (GPM),House Steam Pressure (psig),Steam Pressure (psig),Inlet Water Temperature (C),Outlet Water Temperature (C),Water Feed Temperature (C),Ambient Temperature (C),Ambient Pressure (kPa),Flow Setpoint (GPM),Flow Control Output (%),Level Setpoint (ft),Level Control Output (%),Steam Setpoint (psig),Steam Control Output (%),Tube-Side Pressure Drop (psig)
433637.786,1.605822,35.895912,-9.300985,39.312424,65.23957,74.456059,8.686013,23.671686,86.418661,35,68.353456,1.6,41.330287,40,68.49033,1.939752
433654.175,1.564406,34.034728,-6.384136,38.45171,65.947407,74.003845,8.747256,23.59359,86.430526,35,69.644809,1.6,1.192606,40,68.839084,1.241429
433660.353,1.614475,35.520256,-8.010072,38.408674,65.332274,74.655768,8.578189,23.614633,86.430359,35,68.247439,1.6,8.610901,40,68.902324,1.409788
433660.867,1.60305,35.520182,-7.653534,40.778711,65.029712,74.712276,8.752639,23.751973,86.437676,35,68.152619,1.6,8.847819,40,68.436135,1.827615
433676.5893,1.586038,34.874875,-7.423014,40.67727,65.189553,73.985474,8.600915,23.534317,86.434301,35,69.340253,1.6,17.575011,40,68.044807,2.073702
433677.3581,1.56491,35.3386,-7.847171,40.606568,64.608761,74.085358,8.662852,23.565228,86.435361,35,68.970433,1.6,12.496941,40,67.995035,2.115792
433680.6631,1.575537,35.248942,-7.5644,39.32472,64.694716,74.383161,8.672243,23.586291,86.43816,35,68.570659,1.6,1.997108,40,68.506472,1.139737
433684.689,1.561046,34.327407,-8.05925,39.380051,64.707577,74.088468,8.733112,23.509428,86.433306,35,69.837794,1.6,2.288235,40,67.489527,1.492432
433694.745,1.597463,34.232555,-8.760031,40.293023,65.526684,74.63723,8.667972,23.621137,86.424194,35,69.22892,1.6,27.509394,40,68.070699,2.038371
433697.027,1.597253,34.111819,-6.746821,39.21713,64.943437,73.998553,8.635483,23.622744,86.417499,35,70.061164,1.6,33.188477,40,68.668662,1.788597
433705.0186,1.582384,35.600893,-7.579768,41.584093,64.770273,74.97441,8.726921,23.705863,86.426602,35,67.992846,1.6,0,40,68.246612,2.163105
433708.977,1.592087,33.853632,-6.537816,39.026544,65.398761,74.043248,8.714917,23.619031,86.431028,35,69.718427,1.6,1.102073,40,68.669742,1.526227
433715.173,1.627454,35.642095,-6.998857,38.534707,64.640172,74.593443,8.765011,23.639723,86.430349,35,68.082132,1.6,24.068336,40,68.890925,1.977234
433719.4421,1.592297,34.283925,-6.442534,39.970255,65.590037,74.122201,8.813609,23.726424,86.431149,35,69.816165,1.6,16.940013,40,68.246475,1.850042
433721.41,1.616659,35.006559,-8.406567,39.798112,65.36636,74.328522,8.769811,23.666069,86.437844,35,69.59183,1.6,19.04237,40,68.364252,1.364626
433731.409,1.566632,34.361516,-6.820588,40.200803,65.218529,74.577938,8.724946,23.73799,86.434738,35,69.238781,1.6,2.128963,40,68.854738,1.851271
433735.6635,1.624135,34.982205,-8.557173,39.607526,64.803788,73.835272,8.773064,23.753378,86.43471,35,69.493758,1.6,8.930174,40,68.434317,2.032841
433739.577,1.616995,35.313173,-7.656608,39.856518,65.272347,74.432781,8.680827,23.676639,86.427718,35,69.014335,1.6,36.074002,40,68.262928,2.020245
433757.955,1.601285,33.95796,-5.498938,39.942589,65.349234,74.451287,8.658313,23.696703,86.440791,35,69.1734,1.6,1.705297,40,68.194431,1.59781
433770.263,1.617163,34.211027,-9.3225,39.284758,65.580752,73.796497,8.712088,23.760494,86.442995,35,69.947734,1.6,48.105247,40,68.562427,1.815326
433778.3362,1.563818,33.93627,-6.288854,41.156811,65.067467,74.864722,8.758393,23.665907,86.429819,35,69.381185,1.6,32.68891,40,67.692762,1.567702
433782.369,1.541514,34.815942,-7.509075,41.667091,64.982364,74.072713,8.68472,23.800765,86.430712,35,69.650268,1.6,0.281938,40,68.514385,2.153581
